0.577142,0.506383,2.88326,2.02238,1.97308
0.567486,0.508933,2.88355,2.0035,1.99155
0.557832,0.511485,2.88287,1.98328,2.01085
0.548185,0.514047,2.88114,1.96172,2.03088
0.538549,0.51663,2.87832,1.93887,2.05151
0.528929,0.519243,2.87438,1.91484,2.07257
0.51933,0.521897,2.86928,1.8898,2.09387
0.509757,0.524603,2.86299,1.86395,2.11518
0.500216,0.52737,2.85553,1.83756,2.13625
0.490712,0.530211,2.84688,1.81096,2.15685
0.48125,0.533133,2.83707,1.78449,2.17672
0.471836,0.536149,2.82615,1.75852,2.19565
0.462474,0.539266,2.81415,1.73341,2.21342
0.45317,0.542494,2.80114,1.70953,2.22987
0.443927,0.545841,2.7872,1.6872,2.24487
0.43475,0.549314,2.77241,1.66674,2.2583
0.425642,0.55292,2.75686,1.64838,2.2701
0.416605,0.556665,2.74067,1.63233,2.28022
0.407644,0.560552,2.72392,1.61876,2.28864
0.398759,0.564587,2.70673,1.60776,2.29536
0.389954,0.568771,2.6892,1.5994,2.3004
0.381228,0.573108,2.67145,1.59368,2.30379
0.372585,0.577598,2.65358,1.59058,2.30556
0.364023,0.582241,2.63568,1.59004,2.30577
0.355545,0.587037,2.61787,1.59195,2.30446
0.34715,0.591985,2.60023,1.59619,2.3017
0.338838,0.597082,2.58286,1.60262,2.29755
0.330608,0.602325,2.56584,1.61108,2.29208
0.32246,0.60771,2.54924,1.62139,2.28536
0.314393,0.613234,2.53313,1.63338,2.27748
0.306406,0.618891,2.51759,1.64684,2.26851
0.298495,0.624676,2.50267,1.6616,2.25855
0.29066,0.630584,2.48841,1.67746,2.24768
0.282898,0.636608,2.47487,1.69426,2.23599
0.275205,0.642742,2.46207,1.7118,2.22358
0.26758,0.648978,2.45006,1.72992,2.21053
0.260017,0.655311,2.43885,1.74847,2.19693
0.252515,0.661732,2.42846,1.76731,2.18287
0.245068,0.668236,2.41891,1.78629,2.16843
0.237674,0.674814,2.4102,1.8053,2.15369
0.230326,0.681461,2.40233,1.82423,2.13873
0.223022,0.688167,2.39532,1.84299,2.12362
0.215756,0.694928,2.38914,1.86149,2.10842
0.208523,0.701735,2.38381,1.87966,2.09321
0.20132,0.708582,2.37929,1.89745,2.07802
0.19414,0.715463,2.37559,1.9148,2.06293
0.18698,0.722371,2.37268,1.93168,2.04796
0.179834,0.729299,2.37055,1.94806,2.03317
0.172699,0.736242,2.36919,1.96391,2.01858
0.165568,0.743194,2.36856,1.97922,2.00423
0.158438,0.750149,2.36866,1.99398,1.99014
0.151304,0.757102,2.36945,2.00819,1.97634
0.144162,0.764047,2.37093,2.02185,1.96285
0.137008,0.770978,2.37306,2.03496,1.94966
0.129837,0.777892,2.37583,2.04754,1.9368
0.122646,0.784783,2.37921,2.0596,1.92428
0.115431,0.791646,2.38319,2.07115,1.91208
0.108188,0.798477,2.38774,2.08221,1.90023
0.100914,0.805271,2.39284,2.09279,1.8887
0.0936052,0.812025,2.39848,2.10292,1.87751
0.0862591,0.818733,2.40463,2.11261,1.86663
0.0788726,0.825392,2.41127,2.12189,1.85608
0.071443,0.831997,2.4184,2.13078,1.84583
0.0639678,0.838546,2.42598,2.13929,1.83587
0.0564445,0.845033,2.43401,2.14745,1.8262
0.0488709,0.851456,2.44247,2.15527,1.8168
0.0412452,0.85781,2.45135,2.16278,1.80766
0.0335652,0.864092,2.46063,2.17,1.79877
0.0258295,0.870298,2.4703,2.17694,1.79011
0.0180363,0.876425,2.48035,2.18363,1.78167
0.0101845,0.882469,2.49077,2.19007,1.77344
0.00227268,0.888427,2.50154,2.19629,1.76539
-0.00570014,0.894295,2.51266,2.20231,1.75753
-0.0137349,0.90007,2.52412,2.20813,1.74983
-0.0218323,0.905749,2.53591,2.21377,1.74228
-0.029993,0.911327,2.54801,2.21925,1.73487
-0.0382174,0.916803,2.56044,2.22458,1.72759
-0.0465059,0.922171,2.57317,2.22977,1.72042
-0.0548587,0.92743,2.58621,2.23484,1.71335
-0.0632758,0.932576,2.59955,2.23978,1.70638
-0.071757,0.937605,2.61317,2.24462,1.69948
-0.0803022,0.942514,2.62709,2.24936,1.69266
-0.0889109,0.9473,2.64129,2.25401,1.6859
-0.0975827,0.95196,2.65578,2.25858,1.67919
-0.106317,0.95649,2.67054,2.26307,1.67253
-0.115113,0.960886,2.68558,2.2675,1.66591
-0.123969,0.965146,2.7009,2.27186,1.65932
-0.132885,0.969267,2.71648,2.27616,1.65275
-0.14186,0.973244,2.73234,2.28041,1.6462
-0.150891,0.977076,2.74846,2.28461,1.63967
-0.159979,0.980757,2.76485,2.28876,1.63316
-0.16912,0.984286,2.78151,2.29287,1.62665
-0.178313,0.987659,2.79843,2.29694,1.62015
-0.187557,0.990873,2.81561,2.30096,1.61366
-0.196849,0.993924,2.83305,2.30494,1.60718
-0.206187,0.996809,2.85076,2.30889,1.6007
-0.215569,0.999526,2.86872,2.31279,1.59423
-0.224993,1.00207,2.88694,2.31665,1.58777
-0.234455,1.00444,2.90542,2.32047,1.58133
-0.243953,1.00663,2.92415,2.32425,1.5749
-0.253484,1.00864,2.94314,2.32797,1.5685
-0.263045,1.01047,2.96238,2.33165,1.56212
-0.272633,1.01211,2.98187,2.33528,1.55578
-0.282245,1.01356,3.0016,2.33885,1.54948
-0.291877,1.01482,3.02158,2.34237,1.54323
-0.301525,1.01589,3.0418,2.34582,1.53704
-0.311187,1.01675,3.06226,2.3492,1.53092
-0.320857,1.01742,3.08295,2.35252,1.52488
-0.330532,1.01789,3.10387,2.35575,1.51892
-0.340208,1.01815,3.12501,2.35891,1.51307
-0.349881,1.01821,3.14638,2.36198,1.50733
-0.359547,1.01806,3.16796,2.36495,1.50172
-0.3692,1.0177,3.18975,2.36784,1.49624
-0.378837,1.01713,3.21174,2.37062,1.49092
-0.388452,1.01634,3.23393,2.37329,1.48576
-0.398042,1.01535,3.25631,2.37585,1.48077
-0.407601,1.01414,3.27887,2.3783,1.47598
-0.417125,1.01271,3.3016,2.38062,1.47139
-0.426608,1.01107,3.32449,2.38282,1.46702
-0.436046,1.00921,3.34754,2.38489,1.46288
-0.445434,1.00714,3.37074,2.38682,1.45898
-0.454766,1.00484,3.39407,2.38862,1.45534
-0.464038,1.00234,3.41753,2.39027,1.45196
-0.473245,0.999611,3.4411,2.39177,1.44885
-0.482381,0.996671,3.46478,2.39313,1.44603
-0.491442,0.993516,3.48855,2.39433,1.4435
-0.500422,0.990147,3.5124,2.39538,1.44128
-0.509317,0.986566,3.53632,2.39627,1.43936
-0.518122,0.982773,3.56031,2.39701,1.43776
-0.526831,0.978771,3.58433,2.39758,1.43648
-0.535441,0.974561,3.6084,2.398,1.43552
-0.543946,0.970146,3.63248,2.39825,1.43488
-0.552341,0.965528,3.65657,2.39835,1.43457
-0.560623,0.960708,3.68067,2.39828,1.43459
-0.568786,0.955691,3.70474,2.39805,1.43493
-0.576827,0.950478,3.7288,2.39767,1.43559
-0.584742,0.945072,3.75281,2.39712,1.43658
-0.592525,0.939478,3.77677,2.39642,1.43788
-0.600174,0.933698,3.80068,2.39557,1.43948
-0.607685,0.927735,3.82451,2.39457,1.44139
-0.615054,0.921594,3.84825,2.39342,1.4436
-0.622277,0.915278,3.8719,2.39212,1.44609
-0.629352,0.908791,3.89545,2.39068,1.44886
-0.636275,0.902137,3.91888,2.38911,1.4519
-0.643043,0.89532,3.94218,2.3874,1.45519
-0.649655,0.888345,3.96535,2.38555,1.45874
-0.656106,0.881216,3.98838,2.38359,1.46252
-0.662395,0.873937,4.01125,2.3815,1.46652
-0.66852,0.866512,4.03397,2.3793,1.47074
-0.674479,0.858947,4.05651,2.37698,1.47515
-0.68027,0.851245,4.07888,2.37455,1.47975
-0.68589,0.843412,4.10107,2.37203,1.48453
-0.69134,0.835452,4.12307,2.3694,1.48948
-0.696617,0.827369,4.14487,2.36669,1.49457
-0.701721,0.819169,4.16647,2.36388,1.4998
-0.706651,0.810855,4.18787,2.361,1.50516
-0.711405,0.802433,4.20906,2.35803,1.51063
-0.715984,0.793907,4.23002,2.35499,1.51621
-0.720387,0.785281,4.25077,2.35188,1.52188
-0.724614,0.776561,4.2713,2.34871,1.52764
-0.728665,0.767751,4.2916,2.34548,1.53347
-0.732539,0.758854,4.31167,2.3422,1.53936
-0.736238,0.749876,4.33151,2.33886,1.54531
-0.739762,0.74082,4.35112,2.33547,1.5513
-0.74311,0.731692,4.37048,2.33204,1.55734
-0.746285,0.722494,4.38961,2.32857,1.5634
-0.749286,0.713232,4.4085,2.32506,1.5695
-0.752114,0.703909,4.42715,2.32152,1.57561
-0.754771,0.694529,4.44556,2.31795,1.58173
-0.757258,0.685096,4.46372,2.31434,1.58787
-0.759576,0.675614,4.48163,2.31071,1.59401
-0.761726,0.666085,4.49931,2.30705,1.60015
-0.763709,0.656515,4.51673,2.30336,1.60629
-0.765528,0.646905,4.53391,2.29965,1.61243
-0.767184,0.63726,4.55085,2.29591,1.61857
-0.768678,0.627583,4.56753,2.29215,1.62471
-0.770013,0.617876,4.58397,2.28837,1.63084
-0.771189,0.608143,4.60016,2.28456,1.63697
-0.77221,0.598387,4.6161,2.28072,1.64309
-0.773077,0.588611,4.63179,2.27685,1.64922
-0.773792,0.578816,4.64723,2.27294,1.65536
-0.774358,0.569006,4.66242,2.26901,1.6615
-0.774775,0.559183,4.67735,2.26503,1.66766
-0.775048,0.54935,4.69203,2.26101,1.67383
-0.775177,0.539509,4.70646,2.25694,1.68004
-0.775166,0.529661,4.72062,2.25281,1.68627
-0.775016,0.519809,4.73452,2.24863,1.69255
-0.774731,0.509955,4.74816,2.24437,1.69888
-0.774312,0.500101,4.76153,2.24003,1.70528
-0.773763,0.490248,4.77462,2.23561,1.71175
-0.773086,0.480398,4.78744,2.23108,1.7183
-0.772283,0.470552,4.79998,2.22645,1.72496
-0.771358,0.460712,4.81223,2.22168,1.73174
-0.770314,0.450879,4.82418,2.21677,1.73866
-0.769153,0.441053,4.83583,2.2117,1.74573
-0.767879,0.431237,4.84717,2.20645,1.75299
-0.766494,0.421431,4.85818,2.201,1.76044
-0.765002,0.411635,4.86886,2.19532,1.76813
-0.763406,0.401851,4.87919,2.18938,1.77608
-0.761711,0.392078,4.88917,2.18315,1.78431
-0.759919,0.382318,4.89876,2.1766,1.79287
-0.758034,0.37257,4.90796,2.16969,1.80179
-0.756061,0.362834,4.91674,2.16237,1.81111
-0.754004,0.353111,4.92508,2.1546,1.82088
-0.751867,0.343399,4.93296,2.14633,1.83114
-0.749654,0.3337,4.94035,2.13748,1.84193
-0.747371,0.324012,4.94722,2.12801,1.85332
-0.745024,0.314335,4.95353,2.11783,1.86535
-0.742617,0.304667,4.95925,2.10687,1.87808
-0.740157,0.295009,4.96434,2.09505,1.89156
-0.73765,0.285359,4.96875,2.08228,1.90583
-0.735104,0.275716,4.97244,2.06848,1.92094
-0.732525,0.266079,4.97535,2.05356,1.93692
-0.729921,0.256447,4.97744,2.03744,1.95379
-0.727301,0.246818,4.97865,2.02004,1.97154
-0.724674,0.237191,4.97893,2.00133,1.99015
-0.722049,0.227566,4.97823,1.98127,2.00956
-0.719437,0.21794,4.97648,1.95986,2.02969
-0.716849,0.208313,4.97365,1.93717,2.0504
-0.714295,0.198684,4.96969,1.9133,2.07153
-0.711786,0.189052,4.96458,1.8884,2.09289
-0.709336,0.179416,4.95829,1.86268,2.11425
-0.706955,0.169777,4.95082,1.83642,2.13539
-0.704655,0.160132,4.94217,1.80993,2.15604
-0.702447,0.150483,4.93236,1.78355,2.17596
-0.700344,0.140828,4.92142,1.75766,2.19495
-0.698355,0.131167,4.90942,1.73262,2.21278
-0.696491,0.1215,4.89641,1.70879,2.22929
-0.69476,0.111826,4.88246,1.6865,2.24435
-0.693171,0.102146,4.86767,1.66605,2.25784
-0.691732,0.0924592,4.85212,1.64771,2.26971
-0.690448,0.082765,4.83591,1.63167,2.27989
-0.689326,0.0730637,4.81915,1.61809,2.28837
-0.68837,0.0633552,4.80195,1.60708,2.29515
-0.687584,0.0536397,4.78441,1.5987,2.30025
-0.686969,0.0439176,4.76665,1.59297,2.3037
-0.686528,0.0341893,4.74875,1.58985,2.30552
-0.686261,0.0244554,4.73084,1.58928,2.30578
-0.686168,0.0147168,4.71301,1.59116,2.30452
-0.686248,0.00497424,4.69535,1.59539,2.30181
-0.686499,-0.00477116,4.67795,1.6018,2.2977
-0.686918,-0.0145183,4.6609,1.61024,2.29227
-0.687502,-0.0242661,4.64427,1.62054,2.2856
-0.688246,-0.0340133,4.62814,1.63251,2.27775
-0.689145,-0.0437587,4.61257,1.64596,2.26882
-0.690195,-0.0535013,4.59761,1.66072,2.25889
-0.691388,-0.06324,4.58333,1.67658,2.24805
-0.692718,-0.0729738,4.56975,1.69338,2.23639
-0.694179,-0.082702,4.55693,1.71092,2.224
-0.695763,-0.0924238,4.54488,1.72906,2.21097
-0.697462,-0.102139,4.53363,1.74762,2.19738
-0.699268,-0.111847,4.52321,1.76647,2.18333
-0.701174,-0.121547,4.51363,1.78546,2.16891
-0.703171,-0.13124,4.50488,1.80449,2.15418
-0.70525,-0.140926,4.49699,1.82344,2.13922
-0.707403,-0.150605,4.48994,1.84222,2.12411
-0.709623,-0.160278,4.48374,1.86075,2.10892
-0.7119,-0.169945,4.47837,1.87894,2.0937
-0.714226,-0.179607,4.47382,1.89676,2.07852
-0.716594,-0.189265,4.47009,1.91414,2.06342
-0.718995,-0.19892,4.46716,1.93104,2.04845
-0.721422,-0.208572,4.465,1.94744,2.03365
-0.723867,-0.218223,4.46361,1.96332,2.01905
-0.726322,-0.227874,4.46296,1.97865,2.00469
-0.72878,-0.237526,4.46303,1.99344,1.9906
-0.731235,-0.24718,4.4638,2.00767,1.97679
-0.733679,-0.256837,4.46525,2.02135,1.96328
-0.736105,-0.266499,4.46736,2.03449,1.95009
-0.738508,-0.276165,4.47011,2.04709,1.93722
-0.740882,-0.285838,4.47347,2.05917,1.92468
-0.743219,-0.295518,4.47743,2.07074,1.91248
-0.745515,-0.305205,4.48196,2.08181,1.90061
-0.747764,-0.314902,4.48704,2.09242,1.88908
-0.74996,-0.324608,4.49266,2.10256,1.87787
-0.752098,-0.334323,4.49879,2.11227,1.86699
-0.754174,-0.344049,4.50542,2.12157,1.85642
-0.756183,-0.353786,4.51253,2.13047,1.84616
-0.758119,-0.363533,4.5201,2.13899,1.83619
-0.759978,-0.373292,4.52811,2.14716,1.82652
-0.761757,-0.383061,4.53656,2.155,1.81711
-0.76345,-0.392842,4.54542,2.16252,1.80796
-0.765053,-0.402634,4.55469,2.16975,1.79906
-0.766563,-0.412436,4.56435,2.1767,1.7904
-0.767976,-0.422248,4.57439,2.18339,1.78195
-0.769288,-0.432069,4.58479,2.18985,1.77371
-0.770496,-0.4419,4.59555,2.19607,1.76566
-0.771595,-0.451738,4.60666,2.2021,1.75779
-0.772583,-0.461584,4.6181,2.20792,1.75009
-0.773456,-0.471435,4.62988,2.21357,1.74253
-0.774212,-0.481292,4.64198,2.21906,1.73512
-0.774845,-0.491152,4.65439,2.2244,1.72783
-0.775355,-0.501014,4.66711,2.22959,1.72066
-0.775738,-0.510877,4.68014,2.23466,1.71359
-0.77599,-0.52074,4.69347,2.23961,1.70661
-0.77611,-0.530599,4.70708,2.24445,1.69972
-0.776093,-0.540454,4.72099,2.24919,1.69289
-0.775939,-0.550303,4.73518,2.25385,1.68613
-0.775643,-0.560143,4.74966,2.25842,1.67942
-0.775204,-0.569972,4.76441,2.26291,1.67276
-0.774619,-0.579789,4.77944,2.26734,1.66614
-0.773885,-0.589589,4.79475,2.27171,1.65954
-0.773001,-0.599372,4.81032,2.27601,1.65298
-0.771964,-0.609133,4.82617,2.28026,1.64643
-0.770771,-0.618872,4.84228,2.28446,1.6399
-0.769422,-0.628583,4.85866,2.28862,1.63338
-0.767913,-0.638265,4.87531,2.29273,1.62688
-0.766243,-0.647915,4.89222,2.29679,1.62038
-0.76441,-0.657528,4.90939,2.30082,1.61389
-0.762412,-0.667102,4.92683,2.3048,1.6074
-0.760248,-0.676634,4.94452,2.30875,1.60093
-0.757915,-0.686119,4.96248,2.31265,1.59446
-0.755413,-0.695554,4.98069,2.31652,1.588
-0.752741,-0.704935,4.99916,2.32034,1.58155
-0.749896,-0.714259,5.01789,2.32411,1.57513
-0.746878,-0.723521,5.03686,2.32784,1.56872
-0.743686,-0.732717,5.05609,2.33152,1.56235
-0.740319,-0.741843,5.07557,2.33515,1.556
-0.736776,-0.750896,5.0953,2.33873,1.5497
-0.733057,-0.75987,5.11527,2.34224,1.54345
-0.729161,-0.768761,5.13548,2.3457,1.53726
-0.725088,-0.777565,5.15593,2.34908,1.53113
-0.720838,-0.786277,5.17661,2.3524,1.52509
-0.716411,-0.794892,5.19752,2.35564,1.51913
-0.711806,-0.803407,5.21866,2.3588,1.51328
-0.707025,-0.811817,5.24002,2.36187,1.50753
-0.702068,-0.820116,5.26159,2.36485,1.50191
-0.696936,-0.8283,5.28338,2.36774,1.49643
-0.69163,-0.836365,5.30536,2.37052,1.4911
-0.68615,-0.844305,5.32754,2.3732,1.48593
-0.680498,-0.852116,5.34991,2.37577,1.48095
-0.674676,-0.859794,5.37247,2.37822,1.47615
-0.668685,-0.867334,5.39519,2.38054,1.47155
-0.662527,-0.874731,5.41808,2.38275,1.46717
-0.656205,-0.88198,5.44112,2.38482,1.46302
-0.649719,-0.889078,5.46432,2.38676,1.45911
-0.643074,-0.89602,5.48764,2.38856,1.45546
-0.636271,-0.902801,5.5111,2.39021,1.45207
-0.629314,-0.909418,5.53467,2.39172,1.44896
-0.622205,-0.915866,5.55834,2.39308,1.44612
-0.614947,-0.922141,5.58211,2.39429,1.44359
-0.607544,-0.928241,5.60596,2.39535,1.44135
-0.6,-0.93416,5.62988,2.39625,1.43943
-0.592318,-0.939895,5.65386,2.39699,1.43781
-0.584502,-0.945443,5.67788,2.39757,1.43652
-0.576556,-0.950801,5.70194,2.39799,1.43555
-0.568485,-0.955966,5.72603,2.39825,1.4349
-0.560291,-0.960934,5.75012,2.39835,1.43458
-0.551981,-0.965704,5.77421,2.39828,1.43458
-0.543558,-0.970272,5.79829,2.39806,1.43491
-0.535026,-0.974636,5.82235,2.39768,1.43557
-0.526392,-0.978795,5.84636,2.39714,1.43654
-0.517658,-0.982746,5.87033,2.39645,1.43782
-0.508831,-0.986487,5.89423,2.3956,1.43942
-0.499915,-0.990018,5.91806,2.39461,1.44132
-0.490915,-0.993336,5.94181,2.39346,1.44351
-0.481836,-0.996441,5.96547,2.39217,1.446
-0.472683,-0.999332,5.98902,2.39074,1.44876
-0.463462,-1.00201,6.01245,2.38916,1.45179
-0.454176,-1.00447,6.03576,2.38746,1.45507
-0.444832,-1.00672,6.05894,2.38562,1.45861
-0.435434,-1.00875,6.08197,2.38366,1.46238
-0.425987,-1.01056,6.10485,2.38158,1.46638
-0.416496,-1.01216,6.12757,2.37938,1.47058
-0.406966,-1.01354,6.15012,2.37706,1.47499
-0.397402,-1.01472,6.1725,2.37464,1.47959
-0.387809,-1.01567,6.19469,2.37212,1.48436
-0.378191,-1.01642,6.21669,2.3695,1.4893
-0.368553,-1.01696,6.2385,2.36678,1.49439
-0.3589,-1.01728,6.26011,2.36398,1.49961
-0.349236,-1.0174,6.28152,2.3611,1.50497
-0.339565,-1.01732,6.30271,2.35814,1.51044
-0.329892,-1.01703,6.32369,2.3551,1.51601
-0.32022,-1.01654,6.34444,2.35199,1.52168
-0.310555,-1.01584,6.36498,2.34883,1.52744
-0.300899,-1.01495,6.38529,2.3456,1.53326
-0.291256,-1.01387,6.40537,2.34231,1.53915
-0.281631,-1.01259,6.42521,2.33898,1.5451
-0.272026,-1.01112,6.44483,2.33559,1.55109
-0.262445,-1.00946,6.4642,2.33216,1.55713
-0.252892,-1.00762,6.48334,2.3287,1.56319
-0.243369,-1.00559,6.50224,2.32519,1.56928
-0.233879,-1.00339,6.52089,2.32165,1.57539
-0.224426,-1.001,6.53931,2.31807,1.58152
-0.215012,-0.998446,6.55748,2.31447,1.58765
-0.20564,-0.995718,6.5754,2.31084,1.59379
-0.196311,-0.992821,6.59308,2.30718,1.59993
-0.187029,-0.98976,6.61052,2.30349,1.60608
-0.177796,-0.986536,6.62771,2.29978,1.61222
-0.168614,-0.983153,6.64465,2.29605,1.61836
-0.159484,-0.979613,6.66135,2.29229,1.62449
-0.150408,-0.975921,6.67779,2.2885,1.63062
-0.141389,-0.972079,6.69399,2.28469,1.63675
-0.132428,-0.96809,6.70994,2.28085,1.64288
-0.123525,-0.963958,6.72564,2.27698,1.64901
-0.114683,-0.959685,6.74109,2.27308,1.65514
-0.105903,-0.955274,6.75629,2.26915,1.66128
-0.0971848,-0.950729,6.77123,2.26517,1.66744
-0.0885305,-0.946053,6.78592,2.26115,1.67362
-0.0799406,-0.941249,6.80035,2.25708,1.67982
-0.0714156,-0.936319,6.81452,2.25296,1.68605
-0.0629563,-0.931268,6.82843,2.24877,1.69233
-0.0545629,-0.926098,6.84208,2.24452,1.69866
-0.0462357,-0.920813,6.85546,2.24019,1.70505
-0.0379751,-0.915414,6.86856,2.23577,1.71152
-0.0297809,-0.909906,6.88139,2.23124,1.71807
-0.021653,-0.904292,6.89394,2.22661,1.72473
-0.0135914,-0.898575,6.9062,2.22185,1.7315
-0.00559547,-0.892757,6.91816,2.21695,1.73841
0.00233518,-0.886843,6.92982,2.21188,1.74548
0.0102012,-0.880834,6.94117,2.20664,1.75273
0.0180036,-0.874735,6.9522,2.20119,1.76018
0.0257431,-0.868548,6.96289,2.19552,1.76786
0.033421,-0.862277,6.97323,2.18959,1.77579
0.0410387,-0.855925,6.98322,2.18338,1.78402
0.0485976,-0.849496,6.99282,2.17684,1.79256
0.0560994,-0.842992,7.00203,2.16994,1.80147
0.0635462,-0.836418,7.01083,2.16264,1.81078
0.07094,-0.829777,7.01919,2.15489,1.82053
0.0782832,-0.823072,7.02709,2.14663,1.83077
0.0855786,-0.816308,7.03449,2.1378,1.84154
0.0928288,-0.809489,7.04138,2.12835,1.85291
0.100037,-0.80262,7.04771,2.1182,1.86492
0.107207,-0.795703,7.05345,2.10727,1.87762
0.114343,-0.788745,7.05856,2.09548,1.89107
0.121447,-0.78175,7.063,2.08275,1.90531
0.128526,-0.774724,7.06671,2.06898,1.92039
0.135583,-0.767673,7.06966,2.0541,1.93634
0.142623,-0.760602,7.07178,2.03802,1.95318
0.149653,-0.753519,7.07302,2.02068,1.9709
0.156676,-0.746431,7.07334,2.00201,1.98948
0.1637,-0.739345,7.07266,1.98199,2.00887
0.17073,-0.73227,7.07096,1.96064,2.02897
0.177772,-0.725213,7.06816,1.93799,2.04966
0.184833,-0.718186,7.06425,1.91416,2.07078
0.19192,-0.711196,7.05918,1.88929,2.09214
0.199038,-0.704254,7.05293,1.8636,2.1135
0.206194,-0.69737,7.0455,1.83735,2.13465
0.213395,-0.690553,7.03689,1.81086,2.15532
0.220646,-0.683814,7.02712,1.78448,2.17528
0.227953,-0.677162,7.01622,1.75856,2.1943
0.235323,-0.670606,7.00425,1.73348,2.21217
0.24276,-0.664154,6.99128,1.7096,2.22874
0.25027,-0.657814,6.97736,1.68725,2.24385
0.257856,-0.651594,6.9626,1.66674,2.2574
0.265523,-0.645499,6.94707,1.64832,2.26932
0.273273,-0.639536,6.93089,1.63219,2.27956
0.281111,-0.633709,6.91415,1.61852,2.2881
0.289038,-0.628021,6.89696,1.60742,2.29494
0.297055,-0.622477,6.87943,1.59895,2.3001
0.305164,-0.617079,6.86167,1.59312,2.3036
0.313365,-0.611827,6.84378,1.58991,2.30549
0.321658,-0.606724,6.82587,1.58925,2.3058
0.330042,-0.601769,6.80803,1.59106,2.30459
0.338517,-0.596962,6.79036,1.5952,2.30193
0.347079,-0.592301,6.77295,1.60154,2.29787
